OBJECTID,ID,ST_ABBREV,ACSTOTPOP,D_PM25_2,B_PM25_D2,P_PM25_D2,D_OZONE_2,B_OZONE_D2,P_OZONE_D2,D_DSLPM_2,B_DSLPM_D2,P_DSLPM_D2,D_CANCR_2,B_CANCR_D2,P_CANCR_D2,D_RESP_2,B_RESP_D2,P_RESP_D2,D_PTRAF_2,B_PTRAF_D2,P_PTRAF_D2,D_LDPNT_2,B_LDPNT_D2,P_LDPNT_D2,D_PNPL_2,B_PNPL_D2,P_PNPL_D2,D_PRMP_2,B_PRMP_D2,P_PRMP_D2,D_PTSDF_2,B_PTSDF_D2,P_PTSDF_D2,D_PWDIS_2,B_PWDIS_D2,P_PWDIS_D2,PM25,B_PM25,P_PM25,OZONE,B_OZONE,P_OZONE,DSLPM,B_DSLPM,P_DSLPM,CANCER,B_CANCR,P_CANCR,RESP,B_RESP,P_RESP,PTRAF,B_PTRAF,P_PTRAF,PRE1960PCT,B_LDPNT,P_LDPNT,PNPL,B_PNPL,P_PNPL,PRMP,B_PRMP,P_PRMP,PTSDF,B_PTSDF,P_PTSDF,PWDIS,B_PWDIS,P_PWDIS,VULEOPCT,B_VULEOPCT,P_VULEOPCT,VULSVI6PCT,B_VSVI6PCT,P_VSVI6PCT,MINORPCT,B_MINORPCT,P_MINORPCT,LOWINCPCT,B_LWINCPCT,P_LWINCPCT,LINGISOPCT,B_LNGISPCT,P_LNGISPCT,LESSHSPCT,B_LESHSPCT,P_LESHSPCT,UNDER5PCT,B_UNDR5PCT,P_UNDR5PCT,OVER64PCT,B_OVR64PCT,P_OVR64PCT,Shape_Length,Shape_Area
8063,40270010013,AZ,691,-881.8264544,4,37,-4680.756908,5,41,-38.66458173,4,37,-4552.251969,4,37,-66.50685983,4,36,-4653.088081,5,41,0,7,63,-25.87128909,2,10,-96.00990186,2,14,-55.69558889,3,20,0,9,80,8.37285847,9,87,44.44334248,1,1,0.367116533,4,35,43.22320029,7,65,0.63147632,8,72,44.1806296,3,21,0,4,39,0.245645434,11,97,0.911604904,9,80,0.528824329,7,66,0,7,60,0.204052098,3,21,0.172223371,5,46,0.350217077,5,46,0.05788712,1,3,0,4,36,0.180952381,8,71,0,1,7,0.444283647,10,94,13156.90375,6528304.437
8064,40270010031,AZ,168,126.054291,6,52,672.7669442,6,51,6.611079859,6,53,647.755113,6,52,9.49934499,6,52,10748.11275,7,60,1.298800448,7,65,3.970831429,6,59,34.38142606,7,65,9.53204107,6,57,0,9,80,8.340612022,9,86,44.51485163,1,2,0.437434154,4,39,42.85989822,7,63,0.628541483,8,71,711.1684793,9,83,0.0859375,8,74,0.262737302,11,97,2.274909749,10,93,0.630704879,7,69,0,7,60,0.446428571,7,62,0.273373016,8,76,0.386904762,6,50,0.505952381,8,71,0,4,36,0.086666667,5,47,0,1,7,0.660714286,11,97,1706.510881,181613.8688
8065,40270010032,AZ,911,1703.640233,7,68,9092.533262,7,64,89.34960915,7,67,8754.495092,7,67,128.3848902,7,68,152971.497,9,81,85.42583454,9,87,47.66790985,9,84,270.5390877,9,83,110.7416165,8,73,0,9,80,8.340612022,9,86,44.51485163,1,2,0.437434154,4,39,42.85989822,7,63,0.628541483,8,71,748.9115847,9,84,0.418224299,10,92,0.233370599,11,96,1.324494176,9,87,0.542164267,7,67,0,7,60,0.580681781,8,75,0.311664435,9,82,0.660812294,8,75,0.500551268,8,70,0.171270718,10,92,0.255244755,9,80,0.020856202,2,15,0.261251372,9,83,4862.837316,1193402.632
8066,40270010041,AZ,905,2722.500453,8,74,14568.35967,8,70,147.7817856,8,72,14000.85551,8,74,206.9592917,8,75,422243.0294,10,92,74.64557246,9,86,72.78486944,10,91,541.935951,9,88,169.536041,8,78,0,9,80,8.328334973,9,86,44.56571503,1,2,0.452075669,5,40,42.82967685,7,63,0.63310414,8,73,1291.67339,10,92,0.228346457,9,86,0.222654425,11,96,1.657823098,10,90,0.518623583,7,66,0,7,60,0.717679558,9,85,0.353214682,9,88,0.769060773,9,81,0.666298343,9,87,0.150684932,9,89,0.298989899,9,84,0.086187845,8,71,0.148066298,7,63,2881.126007,459256.1492
8067,40270010042,AZ,866,2492.142943,8,73,13335.69466,7,69,135.2776025,8,71,12816.20843,8,73,189.4479532,8,74,245786.612,9,86,3.324851514,7,67,68.01353381,10,90,435.7385781,9,86,158.6710817,8,78,0,9,80,8.328334973,9,86,44.56571503,1,2,0.452075669,5,40,42.82967685,7,63,0.63310414,8,73,821.3787424,9,86,0.011111111,5,45,0.227290129,11,96,1.456167211,9,89,0.530252858,7,66,0,7,60,0.702007208,9,84,0.297360227,9,80,0.742494226,9,80,0.66152019,9,86,0.096842105,9,82,0.132034632,7,61,0.084295612,8,70,0.066974596,3,24,2417.211683,349690.2266
8068,40270010043,AZ,523,741.780177,6,59,3969.336499,6,56,40.26504348,7,61,3814.71271,6,59,56.38871424,7,60,49216.5561,7,69,73.84190823,9,86,18.51801142,8,73,97.18342496,8,73,41.62459074,7,66,0,9,80,8.328334973,9,86,44.56571503,1,2,0.452075669,5,40,42.82967685,7,63,0.63310414,8,73,552.5787533,8,78,0.829059829,11,99,0.207910924,11,95,1.091126646,9,84,0.467339982,7,64,0,7,60,0.526768642,8,70,0.265606555,8,75,0.682600382,8,77,0.370936902,6,56,0.081196581,9,80,0.261964736,9,81,0.024856597,2,18,0.17208413,7,69,6466.62507,1555135.672
8069,40270011001,AZ,1011,2015.88271,8,70,10763.58872,7,66,119.7114388,8,70,11033.47969,8,71,175.7295604,8,73,172323.0694,9,82,44.56760093,9,82,65.72116363,9,89,1171.74986,10,93,159.4719468,8,78,0,9,80,8.326292623,9,85,44.45734314,1,2,0.494449635,5,45,45.57208618,9,86,0.725823847,10,93,711.7538607,9,84,0.184079602,9,84,0.27145113,11,97,4.839732077,11,98,0.658674281,8,70,0,7,60,0.595944609,8,76,0.36733302,9,89,0.540059347,7,66,0.651829871,9,85,0.205357143,10,94,0.379452055,10,91,0.022749753,2,16,0.404549951,10,92,2989.057253,512661.7706
8070,40270011002,AZ,2124,5883.228497,9,89,31412.86523,9,84,349.3703998,9,82,32200.52528,9,89,512.8558088,10,90,424485.0501,10,92,333.8286909,11,97,178.1293429,11,98,1825.027932,11,95,425.7668341,9,85,0,9,80,8.326292623,9,85,44.45734314,1,2,0.494449635,5,45,45.57208618,9,86,0.725823847,10,93,600.7563268,9,80,0.47245409,10,94,0.252099172,11,97,2.582887374,10,94,0.602570383,7,69,0,7,60,0.689135223,9,83,0.331818452,9,84,0.642655367,8,74,0.735615079,10,92,0.030909091,7,61,0.303482587,9,85,0.153954802,11,97,0.124293785,6,55,3922.721053,672516.2437
8071,40270011003,AZ,590,1038.152666,7,62,5543.104405,6,59,61.64979183,7,64,5682.094652,7,62,90.49837613,7,64,15235.16713,7,62,0,7,63,36.05522472,9,80,612.2467906,9,89,89.20104843,8,72,0,9,80,8.326292623,9,85,44.45734314,1,2,0.494449635,5,45,45.57208618,9,86,0.725823847,10,93,122.1905639,4,38,0,4,39,0.289173607,11,97,4.910401043,11,98,0.715418893,8,72,0,7,60,0.56779661,8,74,0.285871623,8,78,0.650847458,8,74,0.484745763,7,68,0.185185185,10,93,0.184281843,8,71,0.123728814,10,92,0.086440678,4,37,2661.517637,354676.2055
8072,40270011004,AZ,1440,339.3611806,6,54,1811.982492,6,53,20.15266812,6,57,1857.416941,6,55,29.58296671,6,55,28619.412,7,65,1.1488099,7,65,13.63221038,8,70,204.0340628,9,80,35.45429677,7,65,0,9,80,8.326292623,9,85,44.45734314,1,2,0.494449635,5,45,45.57208618,9,86,0.725823847,10,93,702.1828443,9,83,0.028186275,6,59,0.334468935,11,98,5.006015445,11,98,0.869878073,8,76,0,7,60,0.384772379,6,54,0.196472534,6,56,0.463194444,6,59,0.306350314,5,45,0,4,36,0.082901554,5,45,0.084722222,8,70,0.241666667,9,81,5060.84055,1580842.787
8073,40270012001,AZ,467,812.4183727,7,60,4350.585374,6,57,49.68580514,7,63,4599.880907,7,60,74.93354807,7,62,93428.1386,8,75,14.89395024,8,74,26.48783312,8,77,686.7407115,9,89,62.91273299,7,69,0,9,80,8.287507924,9,84,44.3804719,1,1,0.506846617,5,46,46.92354425,10,91,0.764399716,11,96,953.0636738,9,88,0.151933702,9,81,0.270203302,11,97,7.005465754,11,99,0.641774966,8,70,0,7,60,0.566381156,8,74,0.306704018,9,82,0.599571734,8,71,0.533190578,8,74,0.052401747,8,71,0.130434783,7,61,0,1,7,0.524625268,11,95,2834.391199,451393.4673
8074,40270012002,AZ,1357,1610.034267,7,67,8621.901929,7,63,98.46632174,7,68,9115.950764,7,68,148.501787,8,70,140523.6752,9,80,120.3745413,10,90,58.75623165,9,88,1397.634642,10,93,143.9916182,8,77,0,9,80,8.287507924,9,84,44.3804719,1,1,0.506846617,5,46,46.92354425,10,91,0.764399716,11,96,723.3330963,9,84,0.619617225,11,97,0.302442467,11,97,7.194199779,11,99,0.741184024,8,73,0,7,60,0.49963154,7,68,0.231548453,7,67,0.554163596,7,67,0.445099484,7,64,0.037878788,7,64,0.1517067,7,65,0.102431835,9,84,0.098010317,5,43,2990.873796,506490.7798
8075,40270012003,AZ,958,1437.910008,7,66,7700.158516,7,62,87.93956278,7,67,8141.389973,7,66,132.6258765,7,69,66693.82824,8,72,7.29841815,8,70,63.73886944,9,88,1234.915954,10,93,171.1339873,8,78,0,9,80,8.287507924,9,84,44.3804719,1,1,0.506846617,5,46,46.92354425,10,91,0.764399716,11,96,384.3951476,7,69,0.04206501,7,65,0.367364009,11,98,7.117535657,11,99,0.986344255,8,79,0,7,60,0.537578288,8,72,0.258153567,8,73,0.64091858,8,74,0.434237996,7,63,0.109693878,9,84,0.208538588,8,74,0,1,7,0.155532359,7,65,4722.737592,1076384.343
8076,40270012004,AZ,997,755.0005734,6,59,4043.107052,6,57,46.17425286,7,62,4274.783583,7,60,69.6376075,7,61,32732.63222,7,66,1.371413474,7,65,31.74929384,8,79,917.2515205,10,91,77.24822812,8,71,0,9,80,8.287507924,9,84,44.3804719,1,1,0.506846617,5,46,46.92354425,10,91,0.764399716,11,96,359.3003217,7,67,0.015053763,5,49,0.34850639,11,98,10.06850791,11,99,0.847940154,8,76,0,7,60,0.447843531,7,62,0.20439103,6,59,0.569709127,7,68,0.325977934,5,49,0,4,36,0.015714286,1,9,0.100300903,9,82,0.214643932,8,77,10172.405,4943067.647
8077,40270109051,AZ,3035,2080.090259,8,70,11531.59038,7,67,84.98813324,7,67,10192.02403,7,69,138.9884599,7,69,66991.13363,8,72,0,7,63,20.58771235,8,74,48.35648712,7,67,52.00617164,7,68,0,9,80,7.875594536,7,68,43.66066797,1,0,0.321780305,4,32,38.5888297,4,36,0.52623522,4,34,253.6404388,6,57,0,4,39,0.077948769,8,71,0.183086327,5,42,0.196904687,5,46,0,7,60,0.443492586,7,62,0.262793814,8,74,0.364085667,5,47,0.522899506,8,73,0.007017544,4,38,0.203023758,8,73,0.033607908,3,24,0.446128501,10,94,7714.876222,2596607.034
8078,40270109052,AZ,210,52.30688642,6,50,289.9785648,6,50,2.137149873,6,51,256.2932262,6,50,3.495066407,6,50,166.8210711,6,53,1.207571434,7,65,0.50099648,6,51,1.151699235,6,51,1.611366997,6,51,0.00011563,9,80,7.875594536,7,68,43.66066797,1,0,0.321780305,4,32,38.5888297,4,36,0.52623522,4,34,25.11744066,2,16,0.181818182,9,84,0.075432613,7,69,0.173405776,4,39,0.242615724,6,52,1.74E-05,7,62,0.388095238,6,55,0.213477229,7,62,0.633333333,8,73,0.142857143,2,18,0,4,36,0.504672897,11,97,0,1,7,0,1,0,14215.72403,7682428.034
8079,40270109071,AZ,1252,-919.9934744,4,36,-5141.095279,5,40,-39.73274643,4,37,-4646.311296,4,36,-63.62465443,4,36,-32538.50152,3,23,0,7,63,-7.943322729,4,32,-15.5762404,4,38,-25.91838214,4,33,0,9,80,7.781244536,7,65,43.48304706,1,0,0.336056966,4,33,39.29819655,5,40,0.538133159,4,39,275.2085142,7,60,0,4,39,0.067184103,7,61,0.131742821,3,29,0.219215978,6,50,0,7,60,0.262033722,4,33,0.141036445,4,31,0.420127796,6,54,0.103939648,2,10,0,4,36,0.013844515,1,8,0.042332268,4,32,0.265974441,9,83,6570.708775,2195717.224
8080,40270109072,AZ,3179,-682.5158301,5,40,-3814.02587,5,43,-29.47654431,5,40,-3446.960331,5,40,-47.20124113,5,40,-3253.329789,5,43,0,7,63,-5.980491569,4,36,-12.09293373,5,40,-23.2799132,4,34,0,9,80,7.781244536,7,65,43.48304706,1,0,0.336056966,4,33,39.29819655,5,40,0.538133159,4,39,37.09064835,3,20,0,4,39,0.068182547,7,62,0.137869439,4,31,0.26541025,6,54,0,7,60,0.328877005,5,46,0.162810295,5,42,0.458634791,6,59,0.19911922,3,28,0,4,36,0.063996092,4,37,0.131173325,10,94,0.123938345,6,55,15824.17592,7650535.083
8081,40270109073,AZ,1041,-1171.727583,4,32,-6547.832472,4,37,-50.6046578,4,34,-5917.662741,4,33,-81.03401235,4,33,-22129.35161,3,27,0,7,63,-9.405915165,3,29,-17.35199561,4,37,-37.56714855,3,27,0,9,80,7.781244536,7,65,43.48304706,1,0,0.336056966,4,33,39.29819655,5,40,0.538133159,4,39,146.9572781,5,42,0,4,39,0.06246309,6,55,0.115231666,3,26,0.249477074,6,52,0,7,60,0.211815562,3,23,0.153201097,4,37,0.248799232,3,29,0.174831892,3,24,0,4,36,0.050810811,4,31,0.078770413,7,65,0.365994236,10,91,7808.527092,2388041.107
8082,40270109101,AZ,191,-331.8179029,5,45,-1889.685169,5,46,-7.179930518,5,47,-1602.842854,5,45,-20.8508866,5,46,-17871.31369,4,30,0,7,63,-2.483407008,5,43,-4.211747109,5,46,-8.358648427,5,43,0,9,80,7.61304153,6,59,43.3558634,1,0,0.164732248,2,17,36.77471622,3,27,0.478390901,3,25,410.0292724,8,71,0,4,39,0.05697788,5,48,0.096631934,3,22,0.191776083,5,45,0,7,60,0.128272251,1,7,0.197207679,6,56,0,1,0,0.256544503,4,38,0,4,36,0.02617801,2,16,0,1,7,0.90052356,11,99,5860.779367,1591432.42
8083,40270109102,AZ,1164,-1008.188843,4,35,-5741.581413,4,38,-21.81535649,5,42,-4870.045492,4,36,-63.35291451,4,36,-3037.545615,5,43,-2.507011192,2,18,-7.0381782,4,33,-11.47007295,5,40,-24.92115955,4,34,-0.000677742,2,19,7.61304153,6,59,43.3558634,1,0,0.164732248,2,17,36.77471622,3,27,0.478390901,3,25,22.93713235,2,15,0.018930958,6,53,0.053146733,5,44,0.086612882,2,19,0.188184807,5,44,5.12E-06,7,61,0.242697595,4,30,0.217493083,7,63,0.129725086,2,11,0.355670103,6,53,0.037037037,7,64,0.232698094,8,77,0.012886598,2,11,0.536941581,11,95,48248.83276,75892269.96
8084,40270109111,AZ,3725,-357.7423649,5,45,-1956.459181,5,46,-14.13909299,5,45,-1790.121356,5,45,-24.13430198,5,45,-10077.62986,4,36,-0.228187757,3,23,-4.821104241,4,38,-57.98804708,3,21,-6.497550885,5,44,0,9,80,8.032900546,8,75,43.93117386,1,1,0.31748526,4,32,40.19615296,5,45,0.541921971,5,40,226.2874246,6,53,0.005123826,5,40,0.108255143,9,83,1.302088488,9,87,0.145898795,4,35,0,7,60,0.344512758,5,48,0.170743424,5,45,0.598389262,8,71,0.090636255,1,8,0.079381443,8,79,0.110550227,6,54,0.079731544,7,66,0.065771812,3,24,11692.3195,6046654.263
8085,40270109112,AZ,1753,-455.4449625,5,43,-2490.785453,5,45,-18.00060409,5,43,-2279.019299,5,43,-30.72559287,5,43,-19461.22052,3,29,0,7,63,-8.103356567,4,31,-264.8092747,1,4,-8.568520332,5,43,-0.001507539,2,19,8.032900546,8,75,43.93117386,1,1,0.31748526,4,32,40.19615296,5,45,0.541921971,5,40,343.2468506,7,66,0,4,39,0.142922774,10,90,4.67056778,11,98,0.15112709,4,36,2.66E-05,7,62,0.324125271,5,44,0.145577314,4,33,0.422703936,6,54,0.225546605,4,33,0,4,36,0.070050761,5,40,0.059897319,5,47,0.09526526,5,42,14944.92504,5362609.559
8086,40270109113,AZ,863,3794.483552,9,80,20751.67191,8,76,149.9698137,8,72,18987.36831,8,79,255.9864888,8,78,316215.4407,9,89,0,7,63,75.24047861,10,91,2474.155738,11,96,75.65531623,8,71,0.477669935,9,84,8.032900546,8,75,43.93117386,1,1,0.31748526,4,32,40.19615296,5,45,0.541921971,5,40,669.426327,9,82,0,4,39,0.159283674,10,92,5.237773919,11,98,0.160161883,4,38,0.001011225,7,69,0.90382387,11,99,0.414373066,11,96,0.950173812,10,94,0.857473928,11,98,0.090909091,9,81,0.467171717,11,95,0.097334878,9,80,0.023174971,1,4,21180.31929,11859369.29
8087,40270109131,AZ,1466,4263.490467,9,82,23205.611,8,78,215.1040831,8,76,22478.97726,9,83,325.8088578,9,83,298688.2008,9,88,21.86652681,8,76,87.46018118,10,93,2069.714227,11,95,121.7075167,8,74,3.068183566,9,87,8.137121311,8,78,44.28926797,1,1,0.410538743,4,37,42.90244492,7,63,0.621825291,7,68,570.0639283,8,79,0.041733547,7,65,0.166922879,10,92,3.950170846,11,97,0.232285925,6,51,0.005855808,8,73,0.713873294,9,85,0.3443424,9,86,0.822646658,9,85,0.605099931,9,81,0.017977528,6,50,0.406824147,10,93,0.091405184,8,75,0.122100955,6,54,33894.03465,33663602.09
8088,40270109141,AZ,228,-24.70265703,5,49,-144.1429922,5,49,-0.445588932,6,50,-121.4729448,6,50,-1.63646148,6,50,0,6,52,-0.218967976,3,23,-0.102864179,5,49,-0.184842774,6,50,-0.138159937,6,50,-0.000175241,2,19,7.543284973,6,57,44.01598039,1,1,0.136066508,2,14,37.09337981,3,28,0.499715285,3,28,0,1,3,0.066864785,8,71,0.031410946,3,21,0.0564442,2,13,0.042188975,1,9,5.35E-05,7,63,0.342105263,5,48,0.190713526,6,54,0.372807018,5,49,0.311403509,5,46,0,4,36,0.201298701,8,73,0.030701754,3,22,0.228070175,8,79,122713.0094,213856376.7
8089,40270109142,AZ,371,420.5399157,6,55,2453.901284,6,54,7.585739928,6,53,2067.96467,6,55,27.85924494,6,55,930.4638959,6,54,6.767369659,8,70,4.842891269,7,60,32.69265389,7,64,10.5032597,6,58,0.227339364,9,83,7.543284973,6,57,44.01598039,1,1,0.136066508,2,14,37.09337981,3,28,0.499715285,3,28,16.68986477,2,13,0.121387283,8,79,0.086867637,8,76,0.586412836,7,69,0.18839848,5,44,0.004077819,8,72,0.506738544,7,68,0.275610245,8,77,0.493261456,7,62,0.520215633,8,73,0.056962025,8,73,0.367588933,10,90,0.075471698,7,62,0.140161725,7,61,62103.65243,110240771.6
8090,40270110001,AZ,498,314.1641326,6,54,1684.181848,6,53,7.794657255,6,53,1340.483491,6,53,18.2584502,6,53,1094.786968,6,54,1.905699312,7,66,3.230231765,6,58,26.98468082,7,63,18.4650636,7,61,0.010081743,9,81,8.382459563,9,88,44.93697647,1,4,0.207975362,3,22,35.76649111,3,25,0.487168026,3,26,29.21086953,2,17,0.050847458,7,67,0.086188347,8,75,0.719999428,8,74,0.492680841,7,65,0.000268999,7,65,0.431726908,7,60,0.233634366,7,68,0.375502008,5,49,0.487951807,7,69,0.033898305,7,63,0.21529745,8,75,0.046184739,4,35,0.242971888,9,81,32834.90051,42516828.81
8091,40270110002,AZ,968,3847.034429,9,80,20623.31399,8,76,95.44792581,7,68,16414.62409,8,77,223.580222,8,76,25578.154,7,64,39.96762761,9,81,40.73063689,9,82,71.25875122,8,70,69.71394086,8,70,0.007275231,9,81,8.382459563,9,88,44.93697647,1,4,0.207975362,3,22,35.76649111,3,25,0.487168026,3,26,55.7332786,3,23,0.087087087,8,75,0.088749639,8,77,0.155268587,4,35,0.151902537,4,36,1.59E-05,7,62,0.830578512,11,95,0.472927533,11,99,0.924586777,10,92,0.736570248,10,92,0.328947368,11,98,0.616055846,11,99,0.105371901,9,85,0.126033058,6,55,29311.61525,49184503.71
8092,40270110003,AZ,695,123.6788721,6,52,663.0219358,6,51,3.068569317,6,51,527.7161491,6,51,7.187913237,6,51,392.3925301,6,53,0.125677042,7,63,1.105101636,6,53,17.74394645,7,61,5.952442837,6,55,0.024635395,9,81,8.382459563,9,88,44.93697647,1,4,0.207975362,3,22,35.76649111,3,25,0.487168026,3,26,26.59479715,2,16,0.008517888,5,42,0.074899371,7,69,1.202613762,9,85,0.403432781,7,61,0.001669689,8,70,0.377697842,6,53,0.255364463,8,73,0.338129496,5,44,0.417266187,7,61,0.009118541,5,40,0.105802048,6,53,0.056115108,5,44,0.605755396,11,96,13251.21897,6824507.162
8093,40270111041,AZ,1808,201.9065745,6,53,1106.380679,6,52,5.981785904,6,52,969.8498122,6,53,13.00534373,6,53,9897.44179,7,60,0,7,63,2.24051387,6,56,7.375482053,6,56,4.236594483,6,54,0,9,80,7.965187978,8,72,43.6465732,1,0,0.235980672,3,24,38.26044835,4,35,0.513059111,4,32,390.4527852,7,69,0,4,39,0.088387979,8,76,0.290961803,6,55,0.167133099,5,40,0,7,60,0.370488625,6,52,0.239279009,7,69,0.291482301,4,36,0.449494949,7,64,0.037974684,7,65,0.19820442,8,73,0.042588496,4,32,0.415929204,10,93,6921.861994,2835958.404
8094,40270111042,AZ,2128,3810.827216,9,80,20882.06198,8,76,112.9014871,7,69,18305.14964,8,79,245.4655969,8,78,68509.71819,8,72,0,7,63,47.28406553,9,84,259.8473355,9,83,92.30094379,8,72,0,9,80,7.965187978,8,72,43.6465732,1,0,0.235980672,3,24,38.26044835,4,35,0.513059111,4,32,143.1953623,5,41,0,4,39,0.098830634,9,81,0.543119054,7,67,0.192922514,5,45,0,7,60,0.581296992,8,75,0.287377067,8,79,0.664473684,8,75,0.498120301,8,70,0.152380952,10,90,0.221317543,8,76,0.07424812,7,61,0.113721805,6,51,15839.30066,12535699.57
8095,40270111061,AZ,5533,2315.308941,8,72,12546.68567,7,68,79.98453129,7,67,12056.0121,8,72,157.4453986,8,71,34683.95262,7,67,2.622795385,7,66,45.01266319,9,83,939.6233737,10,91,75.58510628,8,71,0,9,80,8.092811202,8,77,43.8550366,1,1,0.279573797,3,28,42.13996157,6,59,0.550326508,5,42,121.2324953,4,37,0.009167583,5,43,0.157334936,10,91,3.284310974,11,96,0.264196274,6,54,0,7,60,0.408175311,6,57,0.219921172,7,64,0.5270197,7,65,0.289330922,5,43,0.054860443,8,72,0.151912568,7,65,0.097054039,9,80,0.199349358,8,74,23470.58831,25042662.47
8096,40270111062,AZ,1604,-597.0492587,5,41,-3235.416772,5,44,-20.62562981,5,42,-3108.886663,5,41,-40.60048179,5,41,-17644.39505,4,30,0,7,63,-14.78558393,3,20,-552.3110254,1,1,-16.57199967,4,38,0,9,80,8.092811202,8,77,43.8550366,1,1,0.279573797,3,28,42.13996157,6,59,0.550326508,5,42,239.1641156,6,55,0,4,39,0.200413848,11,95,7.4863988,11,99,0.22462814,6,50,0,7,60,0.310473815,5,42,0.205284523,7,60,0.422069825,6,54,0.198877805,3,28,0.01986755,6,52,0.156976744,7,67,0.029925187,3,21,0.403990025,10,92,9922.502865,4477440.374
8097,40270111071,AZ,422,1283.133179,7,64,6869.758815,7,61,49.93278652,7,63,8794.962176,7,67,95.22471402,7,65,115578.6171,8,78,21.45412124,8,76,73.20146603,10,91,2170.325851,11,95,136.4236656,8,76,0,9,80,8.234467486,9,81,44.08646471,1,1,0.320442113,4,32,56.44139772,11,99,0.611101657,7,63,741.7222005,9,84,0.137681159,9,80,0.469768144,11,98,13.92799901,11,100,0.875494654,8,76,0,7,60,0.72572114,9,86,0.321765848,9,83,0.71563981,8,79,0.735802469,10,92,0.072463768,8,77,0.245551601,8,79,0.104265403,9,85,0.056872038,2,18,15611.61704,14886089.33
8098,40270111072,AZ,858,-1073.361676,4,34,-5746.664461,4,38,-41.76958427,4,36,-7357.128239,3,29,-79.65701484,4,33,-861.2784758,5,46,0,7,63,-41.60276959,1,5,-499.9987406,1,1,-74.39062202,2,15,0,9,80,8.234467486,9,81,44.08646471,1,1,0.320442113,4,32,56.44139772,11,99,0.611101657,7,63,6.607436954,1,8,0,4,39,0.319162367,11,97,3.835821106,11,96,0.570699674,7,67,0,7,60,0.204545455,3,21,0.109127999,2,15,0.27972028,4,34,0.129370629,2,15,0,4,36,0.069686411,4,39,0.044289044,4,34,0.131701632,6,57,15328.0202,14701165.88
8099,40270111073,AZ,906,-629.6880459,5,41,-3371.282947,5,43,-24.5041429,5,41,-4316.06215,4,37,-46.73081881,5,40,-863.7377414,5,46,0,7,63,-16.37492057,2,18,-414.3739187,1,1,-25.83883512,4,33,0,9,80,8.234467486,9,81,44.08646471,1,1,0.320442113,4,32,56.44139772,11,99,0.611101657,7,63,11.29514907,2,11,0,4,39,0.214135796,11,96,5.418792025,11,99,0.337895962,6,59,0,7,60,0.272064619,4,35,0.11610212,2,18,0.40397351,6,52,0.140155729,2,17,0.019762846,6,52,0.010204082,1,6,0.054083885,5,42,0.068432671,3,25,10222.89597,5663250.373
8100,40270111081,AZ,2605,1055.06257,7,62,5828.852531,6,59,34.64842899,7,60,5185.139037,7,61,68.67909936,7,61,3546.163309,6,57,0,7,63,10.43383287,7,68,22.4582415,7,62,20.69086442,7,61,0,9,80,7.879487158,7,69,43.53141699,1,0,0.258763659,3,26,38.72399386,4,37,0.512913733,4,32,26.48368832,2,16,0,4,39,0.077922632,8,71,0.167724105,4,38,0.154524864,4,37,0,7,60,0.407869482,6,57,0.199599485,6,57,0.485220729,7,61,0.330518234,5,49,0.016089109,5,48,0.122006842,6,58,0.115547025,9,89,0.128214971,6,56,5919.218854,1907671.03
8101,40270111082,AZ,1495,-338.1892355,5,45,-1868.377514,5,46,-11.10619033,5,46,-1662.041909,5,45,-22.01436462,5,45,-14131.07393,4,32,0,7,63,-3.329661218,5,41,-7.373862549,5,43,-7.092059947,5,44,0,9,80,7.879487158,7,69,43.53141699,1,0,0.258763659,3,26,38.72399386,4,37,0.512913733,4,32,329.2405668,7,65,0,4,39,0.077577936,8,70,0.171803976,4,39,0.165238244,4,39,0,7,60,0.327759197,5,45,0.201087616,6,58,0.365886288,5,47,0.289632107,5,43,0.041925466,7,66,0.044198895,3,27,0.074916388,7,61,0.389966555,10,92,5753.810178,1746784.783
8102,40270111101,AZ,935,-1170.820741,4,32,-6527.00501,4,37,-39.40897421,4,37,-5743.050729,4,33,-76.54191379,4,34,-11535.20055,4,34,-2.722788466,2,17,-10.71695553,3,27,-21.24986062,4,35,-24.6884294,4,34,0,9,80,7.789999454,7,65,43.42711373,1,0,0.262205713,3,26,38.21111165,4,35,0.50926794,4,30,76.74890176,3,28,0.018115942,6,52,0.071304748,7,65,0.141384925,4,32,0.164263277,4,39,0,7,60,0.195721925,2,19,0.226930263,7,66,0.101604278,1,8,0.289839572,5,43,0,4,36,0.146608315,7,65,0,1,7,0.823529412,11,99,5806.544409,1865168.924
8103,40270111102,AZ,1024,-1234.89882,4,31,-6884.222754,4,36,-41.56579573,4,36,-6057.363285,4,32,-80.73099128,4,33,-12538.16883,4,33,0,7,63,-10.45854841,3,27,-19.41767637,4,36,-27.03716878,4,32,0,9,80,7.789999454,7,65,43.42711373,1,0,0.262205713,3,26,38.21111165,4,35,0.50926794,4,30,79.09338544,3,29,0,4,39,0.065974706,6,59,0.122490755,3,27,0.170556103,5,40,0,7,60,0.201660156,3,20,0.165198715,5,43,0.22265625,3,24,0.180664063,3,25,0,4,36,0.085918854,5,47,0.055664063,5,44,0.446289063,10,94,6691.284988,2226761.06
